City,date,crowd_point,pricePoint,weather_score
Chicago,2021-05-31,52.41935483870968,59.53,91.5
Chicago,2021-06-01,27.82258064516129,45.03,85.99
Chicago,2021-06-02,28.225806451612904,45.03,88.29
Chicago,2021-06-03,27.016129032258068,45.03,96.18
Chicago,2021-06-04,27.016129032258068,45.03,73.32
Chicago,2021-06-05,8.06451612903226,45.03,75.21
Chicago,2021-06-06,10.483870967741936,45.03,70.73
Chicago,2021-06-07,30.241935483870968,45.03,31.09
Chicago,2021-06-08,27.41935483870968,45.03,63.57
Chicago,2021-06-09,27.016129032258068,45.03,85.06
Chicago,2021-06-10,27.016129032258068,45.03,92.37
Chicago,2021-06-11,26.61290322580645,45.03,85.23
Chicago,2021-06-12,9.274193548387096,45.03,82.12
Chicago,2021-06-13,7.258064516129033,45.03,87.27
Chicago,2021-06-14,27.41935483870968,45.03,82.96
Chicago,2021-06-15,27.016129032258068,45.03,96.5
Chicago,2021-06-16,25.806451612903228,45.03,98.56
Chicago,2021-06-17,26.61290322580645,45.03,87.15
Chicago,2021-06-18,27.41935483870968,45.03,57.17
Chicago,2021-06-19,6.854838709677419,45.03,61.96
Chicago,2021-06-20,12.096774193548388,45.03,48.15
Chicago,2021-06-21,29.83870967741936,45.03,53.25
Chicago,2021-06-22,26.61290322580645,45.03,92.32
Chicago,2021-06-23,28.225806451612904,45.03,70.91
Chicago,2021-06-24,31.451612903225808,45.03,66.7
Chicago,2021-06-25,31.451612903225808,45.03,33.93
Chicago,2021-06-26,16.53225806451613,45.03,26.37
Chicago,2021-06-27,8.06451612903226,45.03,63.63
Chicago,2021-06-28,31.854838709677423,45.03,27.22
Chicago,2021-06-29,32.66129032258065,45.03,41.54
Chicago,2021-06-30,27.82258064516129,45.03,40.84
Chicago,2021-07-01,25.0,33.52,95.16
Chicago,2021-07-02,26.61290322580645,33.52,90.47
Chicago,2021-07-03,11.29032258064516,33.52,87.77
Chicago,2021-07-04,23.38709677419355,33.52,66.03
Chicago,2021-07-05,46.37096774193548,33.52,60.35
Chicago,2021-07-06,27.82258064516129,33.52,54.47
Chicago,2021-07-07,27.82258064516129,33.52,61.01
Chicago,2021-07-08,27.82258064516129,33.52,83.97
Chicago,2021-07-09,26.20967741935484,33.52,99.07
Chicago,2021-07-10,9.677419354838712,33.52,79.26
Chicago,2021-07-11,14.516129032258068,33.52,44.2
Chicago,2021-07-12,29.032258064516128,33.52,83.02
Chicago,2021-07-13,27.41935483870968,33.52,68.39
Chicago,2021-07-14,25.806451612903228,33.52,69.41
Chicago,2021-07-15,27.016129032258068,33.52,37.66
Chicago,2021-07-16,26.61290322580645,33.52,48.56
Chicago,2021-07-17,5.645161290322581,33.52,91.32
Chicago,2021-07-18,6.451612903225807,33.52,82.44
Chicago,2021-07-19,27.41935483870968,33.52,80.83
Chicago,2021-07-20,26.20967741935484,33.52,75.08
Chicago,2021-07-21,25.40322580645161,33.52,87.59
Chicago,2021-07-22,26.61290322580645,33.52,82.77
Chicago,2021-07-23,26.61290322580645,33.52,55.45
Chicago,2021-07-24,8.467741935483872,33.52,50.73
Chicago,2021-07-25,8.06451612903226,33.52,59.67
Chicago,2021-07-26,27.82258064516129,33.52,65.61
Chicago,2021-07-27,26.20967741935484,33.52,60.82
Chicago,2021-07-28,25.806451612903228,33.52,57.87
Chicago,2021-07-29,24.59677419354839,33.52,60.27
Chicago,2021-07-30,24.59677419354839,33.52,92.28
Chicago,2021-07-31,4.838709677419355,33.52,89.42
Chicago,2021-08-01,6.048387096774195,0.0,79.12
Chicago,2021-08-02,27.41935483870968,0.0,90.85
Chicago,2021-08-03,25.40322580645161,0.0,80.03
Chicago,2021-08-04,25.806451612903228,0.0,76.06
Chicago,2021-08-05,26.20967741935484,0.0,73.8
Chicago,2021-08-06,27.41935483870968,0.0,43.42
Chicago,2021-08-07,6.854838709677419,0.0,67.55
Chicago,2021-08-08,9.677419354838712,0.0,56.64
Chicago,2021-08-09,31.854838709677423,0.0,19.61
Chicago,2021-08-10,28.62903225806452,0.0,16.71
Chicago,2021-08-11,28.62903225806452,0.0,31.51
Chicago,2021-08-12,27.41935483870968,0.0,56.64
Chicago,2021-08-13,26.61290322580645,0.0,67.33
Chicago,2021-08-14,4.838709677419355,0.0,73.39
Chicago,2021-08-15,6.451612903225807,0.0,82.63
Chicago,2021-08-16,28.225806451612904,0.0,81.42
Chicago,2021-08-17,27.82258064516129,0.0,77.08
Chicago,2021-08-18,26.61290322580645,0.0,70.18
Chicago,2021-08-19,27.016129032258068,0.0,65.12
Chicago,2021-08-20,26.61290322580645,0.0,65.87
Chicago,2021-08-21,8.06451612903226,0.0,57.49
Chicago,2021-08-22,8.06451612903226,0.0,67.87
Chicago,2021-08-23,28.225806451612904,0.0,77.15
Chicago,2021-08-24,30.645161290322584,0.0,51.85
Chicago,2021-08-25,27.41935483870968,0.0,30.45
Chicago,2021-08-26,26.20967741935484,0.0,55.96
Chicago,2021-08-27,25.40322580645161,0.0,61.6
Chicago,2021-08-28,8.467741935483872,0.0,50.37
Chicago,2021-08-29,9.274193548387096,0.0,37.1
Chicago,2021-08-30,26.61290322580645,0.0,67.54
Chicago,2021-08-31,25.806451612903228,0.0,72.22
Chicago,2021-09-01,22.983870967741936,14.3,79.71
Chicago,2021-09-02,23.790322580645164,14.3,88.13
Chicago,2021-09-03,22.580645161290324,14.3,74.64
Chicago,2021-09-04,9.274193548387096,14.3,67.04
Chicago,2021-09-05,7.258064516129033,14.3,79.89
Chicago,2021-09-06,49.193548387096776,14.3,79.71
Chicago,2021-09-07,28.62903225806452,14.3,29.75
Chicago,2021-09-08,25.0,14.3,86.53
Chicago,2021-09-09,25.0,14.3,92.47
Chicago,2021-09-10,22.580645161290324,14.3,87.36
Chicago,2021-09-11,6.451612903225807,14.3,77.25
Chicago,2021-09-12,8.06451612903226,14.3,65.35
Chicago,2021-09-13,25.806451612903228,14.3,72.4
Chicago,2021-09-14,25.0,14.3,55.18
Chicago,2021-09-15,21.774193548387096,14.3,86.96
Chicago,2021-09-16,22.17741935483871,14.3,88.67
Chicago,2021-09-17,21.774193548387096,14.3,75.9
Chicago,2021-09-18,4.435483870967743,14.3,81.33
Chicago,2021-09-19,8.06451612903226,14.3,80.21
Chicago,2021-09-20,25.806451612903228,14.3,43.28
Chicago,2021-09-21,26.20967741935484,14.3,41.35
Chicago,2021-09-22,25.40322580645161,14.3,84.88
Chicago,2021-09-23,24.193548387096776,14.3,71.83
Chicago,2021-09-24,22.17741935483871,14.3,95.33
Chicago,2021-09-25,6.048387096774195,14.3,68.76
Chicago,2021-09-26,10.483870967741936,14.3,96.86
Chicago,2021-09-27,25.40322580645161,14.3,81.02
Chicago,2021-09-28,25.40322580645161,14.3,93.07
Chicago,2021-09-29,23.790322580645164,14.3,94.31
Chicago,2021-09-30,22.983870967741936,14.3,88.74
Chicago,2021-10-01,20.161290322580648,34.88,86.54
Chicago,2021-10-02,8.06451612903226,34.88,61.22
Chicago,2021-10-03,11.29032258064516,34.88,38.87
Chicago,2021-10-04,25.40322580645161,34.88,55.67
Chicago,2021-10-05,24.59677419354839,34.88,91.55
Chicago,2021-10-06,24.193548387096776,34.88,95.88
Chicago,2021-10-07,25.0,34.88,45.61
Chicago,2021-10-08,22.983870967741936,34.88,74.19
Chicago,2021-10-09,6.048387096774195,34.88,87.16
Chicago,2021-10-10,9.274193548387096,34.88,77.29
Chicago,2021-10-11,34.2741935483871,34.88,31.01
Chicago,2021-10-12,23.790322580645164,34.88,47.09
Chicago,2021-10-13,25.0,34.88,84.41
Chicago,2021-10-14,23.38709677419355,34.88,47.3
Chicago,2021-10-15,22.580645161290324,34.88,79.43
Chicago,2021-10-16,6.048387096774195,34.88,68.36
Chicago,2021-10-17,9.274193548387096,34.88,74.03
Chicago,2021-10-18,24.59677419354839,34.88,81.66
Chicago,2021-10-19,23.38709677419355,34.88,89.9
Chicago,2021-10-20,22.983870967741936,34.88,89.28
Chicago,2021-10-21,24.59677419354839,34.88,74.15
Chicago,2021-10-22,22.17741935483871,34.88,57.87
Chicago,2021-10-23,7.258064516129033,34.88,57.82
Chicago,2021-10-24,20.161290322580648,34.88,7.34
Chicago,2021-10-25,29.83870967741936,34.88,12.4
Chicago,2021-10-26,23.38709677419355,34.88,61.4
Chicago,2021-10-27,22.983870967741936,34.88,57.94
Chicago,2021-10-28,25.40322580645161,34.88,30.59
Chicago,2021-10-29,26.61290322580645,34.88,23.53
Chicago,2021-10-30,7.661290322580645,34.88,40.58
Chicago,2021-10-31,13.306451612903228,34.88,62.25
Chicago,2021-11-01,25.40322580645161,69.69,49.97
Chicago,2021-11-02,25.40322580645161,69.69,49.83
Chicago,2021-11-03,24.193548387096776,69.69,49.66
Chicago,2021-11-04,25.0,69.69,49.85
Chicago,2021-11-05,25.40322580645161,69.69,50.0
Chicago,2021-11-06,9.677419354838712,69.69,50.0
Chicago,2021-11-07,11.693548387096776,69.69,62.75
Chicago,2021-11-08,25.0,69.69,71.24
Chicago,2021-11-09,25.806451612903228,69.69,67.01
Chicago,2021-11-10,23.790322580645164,69.69,59.94
Chicago,2021-11-11,31.451612903225808,69.69,23.48
Chicago,2021-11-12,29.032258064516128,69.69,36.46
Chicago,2021-11-13,12.096774193548388,69.69,45.3
Chicago,2021-11-14,17.33870967741936,69.69,37.17
Chicago,2021-11-15,27.41935483870968,69.69,45.88
Chicago,2021-11-16,25.40322580645161,69.69,49.73
Chicago,2021-11-17,25.806451612903228,69.69,17.95
Chicago,2021-11-18,26.61290322580645,69.69,49.86
Chicago,2021-11-19,23.790322580645164,69.69,49.58
Chicago,2021-11-20,5.645161290322581,69.69,45.75
Chicago,2021-11-21,10.483870967741936,69.69,48.46
Chicago,2021-11-22,26.20967741935484,69.69,49.99
Chicago,2021-11-23,22.17741935483871,69.69,50.0
Chicago,2021-11-24,22.580645161290324,69.69,49.99
Chicago,2021-11-25,76.20967741935483,69.69,22.13
Chicago,2021-11-26,50.0,69.69,49.86
Chicago,2021-11-27,19.35483870967742,69.69,40.75
Chicago,2021-11-28,16.935483870967744,69.69,49.96
Chicago,2021-11-29,27.016129032258068,69.69,46.17
Chicago,2021-11-30,25.0,69.69,49.98
Chicago,2021-12-01,25.0,84.07,49.84
Chicago,2021-12-02,25.0,84.07,55.05
Chicago,2021-12-03,25.0,84.07,46.05
Chicago,2021-12-04,9.274193548387096,84.07,49.97
Chicago,2021-12-05,17.33870967741936,84.07,0.0
Chicago,2021-12-06,28.62903225806452,84.07,21.88
Chicago,2021-12-07,29.435483870967744,84.07,49.57
Chicago,2021-12-08,26.61290322580645,84.07,49.14
Chicago,2021-12-09,27.016129032258068,84.07,47.66
Chicago,2021-12-10,27.016129032258068,84.07,20.76
Chicago,2021-12-11,9.677419354838712,84.07,0.0
Chicago,2021-12-12,12.096774193548388,84.07,50.0
Chicago,2021-12-13,26.61290322580645,84.07,50.0
Chicago,2021-12-14,25.806451612903228,84.07,49.99
Chicago,2021-12-15,22.17741935483871,84.07,32.7
Chicago,2021-12-16,24.193548387096776,84.07,48.23
Chicago,2021-12-17,25.0,84.07,50.0
Chicago,2021-12-18,10.483870967741936,84.07,10.63
Chicago,2021-12-19,11.29032258064516,84.07,49.6
Chicago,2021-12-20,28.225806451612904,84.07,49.99
Chicago,2021-12-21,28.62903225806452,84.07,50.0
Chicago,2021-12-22,28.225806451612904,84.07,50.0
Chicago,2021-12-23,29.435483870967744,84.07,49.65
Chicago,2021-12-24,55.64516129032258,84.07,45.47
Chicago,2021-12-25,73.79032258064515,84.07,36.49
Chicago,2021-12-26,29.435483870967744,84.07,49.99
Chicago,2021-12-27,41.53225806451613,84.07,0.0
Chicago,2021-12-28,44.35483870967742,84.07,9.45
Chicago,2021-12-29,38.30645161290323,84.07,42.58
Chicago,2021-12-30,38.30645161290323,84.07,38.58
Chicago,2021-12-31,51.612903225806456,84.07,44.34
Chicago,2022-01-01,64.51612903225806,,
Houston,2021-01-01,66.93548387096774,51.72,50.72
Houston,2021-01-02,28.225806451612904,51.72,50.0
Houston,2021-01-03,20.967741935483875,51.72,58.36
Houston,2021-01-04,29.032258064516128,51.72,80.28
Houston,2021-01-05,29.83870967741936,51.72,78.06
Houston,2021-01-06,34.2741935483871,51.72,61.86
Houston,2021-01-07,34.2741935483871,51.72,18.3
Houston,2021-01-08,33.87096774193549,51.72,58.46
Houston,2021-01-09,25.0,51.72,49.99
Houston,2021-01-10,38.70967741935485,51.72,0.0
Houston,2021-01-11,36.29032258064517,51.72,4.58
Houston,2021-01-12,34.2741935483871,51.72,49.06
Houston,2021-01-13,33.06451612903226,51.72,49.9
Houston,2021-01-14,34.2741935483871,51.72,63.13
Houston,2021-01-15,33.87096774193549,51.72,62.63
Houston,2021-01-16,25.40322580645161,51.72,50.84
Houston,2021-01-17,26.20967741935484,51.72,56.92
Houston,2021-01-18,39.11290322580645,51.72,63.84
Houston,2021-01-19,34.2741935483871,51.72,95.34
Houston,2021-01-20,35.08064516129033,51.72,88.53
Houston,2021-01-21,36.29032258064517,51.72,77.64
Houston,2021-01-22,33.87096774193549,51.72,69.83
Houston,2021-01-23,27.016129032258068,51.72,89.08
Houston,2021-01-24,27.41935483870968,51.72,78.79
Houston,2021-01-25,34.2741935483871,51.72,62.41
Houston,2021-01-26,33.87096774193549,51.72,96.34
Houston,2021-01-27,33.06451612903226,51.72,89.22
Houston,2021-01-28,33.87096774193549,51.72,59.08
Houston,2021-01-29,33.06451612903226,51.72,59.11
Houston,2021-01-30,24.59677419354839,51.72,87.51
Houston,2021-01-31,23.38709677419355,51.72,91.48
Houston,2021-02-01,33.06451612903226,100.0,64.92
Houston,2021-02-02,33.06451612903226,100.0,59.6
Houston,2021-02-03,31.048387096774192,100.0,71.46
Houston,2021-02-04,32.66129032258065,100.0,98.83
Houston,2021-02-05,34.2741935483871,100.0,51.85
Houston,2021-02-06,23.38709677419355,100.0,63.77
Houston,2021-02-07,25.0,100.0,64.57
Houston,2021-02-08,32.66129032258065,100.0,76.89
Houston,2021-02-09,31.854838709677423,100.0,87.34
Houston,2021-02-10,31.451612903225808,100.0,83.41
Houston,2021-02-11,35.88709677419355,100.0,2.8
Houston,2021-02-12,34.2741935483871,100.0,0.0
Houston,2021-02-13,25.806451612903228,100.0,49.48
Houston,2021-02-14,39.11290322580645,100.0,44.77
Houston,2021-02-15,100.0,100.0,0.0
Houston,2021-02-16,83.46774193548387,100.0,50.0
Houston,2021-02-17,79.03225806451614,100.0,2.07
Houston,2021-02-18,61.69354838709678,100.0,42.4
Houston,2021-02-19,46.774193548387096,100.0,50.0
Houston,2021-02-20,22.580645161290324,100.0,50.0
Houston,2021-02-21,18.951612903225808,100.0,74.98
Houston,2021-02-22,29.83870967741936,100.0,81.9
Houston,2021-02-23,29.032258064516128,100.0,77.39
Houston,2021-02-24,27.41935483870968,100.0,95.82
Houston,2021-02-25,29.032258064516128,100.0,78.36
Houston,2021-02-26,26.61290322580645,100.0,72.46
Houston,2021-02-27,16.53225806451613,100.0,80.8
Houston,2021-02-28,14.516129032258068,100.0,72.76
Houston,2021-03-01,29.435483870967744,90.58,79.23
Houston,2021-03-02,27.41935483870968,90.58,55.55
Houston,2021-03-03,25.40322580645161,90.58,64.83
Houston,2021-03-04,27.016129032258068,90.58,72.71
Houston,2021-03-05,26.61290322580645,90.58,80.08
Houston,2021-03-06,16.12903225806452,90.58,84.72
Houston,2021-03-07,14.112903225806452,90.58,71.93
Houston,2021-03-08,27.016129032258068,90.58,72.28
Houston,2021-03-09,26.61290322580645,90.58,95.38
Houston,2021-03-10,25.40322580645161,90.58,88.45
Houston,2021-03-11,24.59677419354839,90.58,83.4
Houston,2021-03-12,23.790322580645164,90.58,78.63
Houston,2021-03-13,12.5,90.58,85.97
Houston,2021-03-14,17.741935483870968,90.58,45.06
Houston,2021-03-15,26.61290322580645,90.58,90.12
Houston,2021-03-16,25.806451612903228,90.58,71.86
Houston,2021-03-17,22.580645161290324,90.58,36.47
Houston,2021-03-18,23.790322580645164,90.58,81.4
Houston,2021-03-19,25.0,90.58,74.58
Houston,2021-03-20,11.693548387096776,90.58,73.32
Houston,2021-03-21,8.870967741935484,90.58,75.46
Houston,2021-03-22,22.983870967741936,90.58,91.9
Houston,2021-03-23,22.983870967741936,90.58,37.6
Houston,2021-03-24,22.983870967741936,90.58,92.11
Houston,2021-03-25,21.370967741935484,90.58,80.48
Houston,2021-03-26,21.370967741935484,90.58,99.26
Houston,2021-03-27,12.096774193548388,90.58,71.37
Houston,2021-03-28,12.096774193548388,90.58,81.67
Houston,2021-03-29,22.580645161290324,90.58,84.15
Houston,2021-03-30,22.580645161290324,90.58,77.29
Houston,2021-03-31,21.370967741935484,90.58,64.22
Houston,2021-04-01,18.14516129032258,74.68,86.99
Houston,2021-04-02,28.225806451612904,74.68,76.8
Houston,2021-04-03,18.14516129032258,74.68,64.99
Houston,2021-04-04,24.193548387096776,74.68,77.35
Houston,2021-04-05,22.983870967741936,74.68,93.34
Houston,2021-04-06,21.774193548387096,74.68,79.81
Houston,2021-04-07,20.967741935483875,74.68,65.36
Houston,2021-04-08,20.56451612903226,74.68,74.87
Houston,2021-04-09,21.774193548387096,74.68,69.51
Houston,2021-04-10,12.5,74.68,72.68
Houston,2021-04-11,10.483870967741936,74.68,88.61
Houston,2021-04-12,22.17741935483871,74.68,82.77
Houston,2021-04-13,23.790322580645164,74.68,49.48
Houston,2021-04-14,24.193548387096776,74.68,29.31
Houston,2021-04-15,22.580645161290324,74.68,38.54
Houston,2021-04-16,24.193548387096776,74.68,74.02
Houston,2021-04-17,14.112903225806452,74.68,67.98
Houston,2021-04-18,11.29032258064516,74.68,83.73
Houston,2021-04-19,22.580645161290324,74.68,90.48
Houston,2021-04-20,21.370967741935484,74.68,96.84
Houston,2021-04-21,20.161290322580648,74.68,89.55
Houston,2021-04-22,20.56451612903226,74.68,88.83
Houston,2021-04-23,24.193548387096776,74.68,35.48
Houston,2021-04-24,10.483870967741936,74.68,58.16
Houston,2021-04-25,9.677419354838712,74.68,84.72
Houston,2021-04-26,21.370967741935484,74.68,84.49
Houston,2021-04-27,22.983870967741936,74.68,72.56
Houston,2021-04-28,20.56451612903226,74.68,60.28
Houston,2021-04-29,21.370967741935484,74.68,46.9
Houston,2021-04-30,25.806451612903228,74.68,26.13
Houston,2021-05-01,16.53225806451613,59.53,31.0
Houston,2021-05-02,8.870967741935484,59.53,23.88
Houston,2021-05-03,20.56451612903226,59.53,61.29
Houston,2021-05-04,21.370967741935484,59.53,25.62
Houston,2021-05-05,18.14516129032258,59.53,78.98
Houston,2021-05-06,19.35483870967742,59.53,81.6
Houston,2021-05-07,18.951612903225808,59.53,78.75
Houston,2021-05-08,9.677419354838712,59.53,69.01
Houston,2021-05-09,9.274193548387096,59.53,56.6
Houston,2021-05-10,19.75806451612904,59.53,35.75
Houston,2021-05-11,20.56451612903226,59.53,12.29
Houston,2021-05-12,18.951612903225808,59.53,33.37
Houston,2021-05-13,19.35483870967742,59.53,85.34
Houston,2021-05-14,18.5483870967742,59.53,80.85
Houston,2021-05-15,9.677419354838712,59.53,75.88
Houston,2021-05-16,12.903225806451616,59.53,27.5
Houston,2021-05-17,23.790322580645164,59.53,23.27
Houston,2021-05-18,20.161290322580648,59.53,26.43
Houston,2021-05-19,27.016129032258068,59.53,27.99
Houston,2021-05-20,19.75806451612904,59.53,29.88
Houston,2021-05-21,20.967741935483875,59.53,25.39
Houston,2021-05-22,14.112903225806452,59.53,23.03
Houston,2021-05-23,12.096774193548388,59.53,26.38
Houston,2021-05-24,25.0,59.53,26.23
Houston,2021-05-25,20.56451612903226,59.53,22.21
Houston,2021-05-26,15.725806451612904,59.53,51.59
Houston,2021-05-27,16.12903225806452,59.53,55.04
Houston,2021-05-28,18.5483870967742,59.53,18.35
Houston,2021-05-29,11.29032258064516,59.53,45.36
Houston,2021-05-30,8.467741935483872,59.53,53.37
Houston,2021-05-31,41.12903225806452,59.53,56.99
Houston,2021-06-01,18.951612903225808,45.03,40.54
Houston,2021-06-02,18.5483870967742,45.03,38.73
Houston,2021-06-03,22.580645161290324,45.03,20.81
Houston,2021-06-04,20.161290322580648,45.03,24.68
Houston,2021-06-05,10.887096774193548,45.03,21.21
Houston,2021-06-06,6.854838709677419,45.03,48.81
Houston,2021-06-07,20.161290322580648,45.03,48.17
Houston,2021-06-08,20.161290322580648,45.03,48.26
Houston,2021-06-09,18.5483870967742,45.03,40.21
Houston,2021-06-10,18.951612903225808,45.03,45.36
Houston,2021-06-11,19.35483870967742,45.03,51.01
Houston,2021-06-12,10.483870967741936,45.03,49.1
Houston,2021-06-13,7.258064516129033,45.03,45.61
Houston,2021-06-14,20.56451612903226,45.03,41.84
Houston,2021-06-15,21.370967741935484,45.03,26.85
Houston,2021-06-16,18.14516129032258,45.03,47.21
Houston,2021-06-17,19.35483870967742,45.03,49.08
Houston,2021-06-18,20.161290322580648,45.03,55.34
Houston,2021-06-19,10.483870967741936,45.03,48.08
Houston,2021-06-20,9.274193548387096,45.03,42.48
Houston,2021-06-21,24.193548387096776,45.03,26.83
Houston,2021-06-22,21.774193548387096,45.03,12.66
Houston,2021-06-23,19.75806451612904,45.03,35.36
Houston,2021-06-24,20.967741935483875,45.03,40.32
Houston,2021-06-25,21.370967741935484,45.03,39.24
Houston,2021-06-26,10.887096774193548,45.03,37.26
Houston,2021-06-27,7.661290322580645,45.03,5.74
Houston,2021-06-28,25.806451612903228,45.03,14.68
Houston,2021-06-29,25.0,45.03,15.2
Houston,2021-06-30,17.741935483870968,45.03,9.46
Houston,2021-07-01,18.5483870967742,33.52,46.58
Houston,2021-07-02,19.75806451612904,33.52,47.74
Houston,2021-07-03,14.91935483870968,33.52,8.0
Houston,2021-07-04,18.14516129032258,33.52,17.99
Houston,2021-07-05,39.91935483870968,33.52,11.44
Houston,2021-07-06,20.967741935483875,33.52,12.26
Houston,2021-07-07,20.161290322580648,33.52,15.18
Houston,2021-07-08,22.580645161290324,33.52,13.2
Houston,2021-07-09,25.40322580645161,33.52,10.79
Houston,2021-07-10,10.887096774193548,33.52,38.96
Houston,2021-07-11,6.854838709677419,33.52,49.55
Houston,2021-07-12,22.17741935483871,33.52,16.22
Houston,2021-07-13,21.774193548387096,33.52,24.95
Houston,2021-07-14,19.75806451612904,33.52,20.7
Houston,2021-07-15,19.75806451612904,33.52,15.16
Houston,2021-07-16,20.161290322580648,33.52,43.02
Houston,2021-07-17,9.274193548387096,33.52,43.77
Houston,2021-07-18,6.854838709677419,33.52,26.97
Houston,2021-07-19,20.967741935483875,33.52,27.05
Houston,2021-07-20,19.75806451612904,33.52,15.77
Houston,2021-07-21,18.951612903225808,33.52,35.41
Houston,2021-07-22,19.75806451612904,33.52,25.16
Houston,2021-07-23,20.161290322580648,33.52,46.44
Houston,2021-07-24,10.080645161290324,33.52,49.83
Houston,2021-07-25,6.048387096774195,33.52,51.82
Houston,2021-07-26,20.967741935483875,33.52,49.99
Houston,2021-07-27,20.967741935483875,33.52,24.69
Houston,2021-07-28,19.35483870967742,33.52,49.78
Houston,2021-07-29,19.75806451612904,33.52,45.09
Houston,2021-07-30,21.774193548387096,33.52,44.67
Houston,2021-07-31,10.887096774193548,33.52,35.01
Houston,2021-08-01,7.258064516129033,0.0,41.86
Houston,2021-08-02,20.161290322580648,0.0,0.6
Houston,2021-08-03,20.967741935483875,0.0,36.88
Houston,2021-08-04,19.75806451612904,0.0,38.49
Houston,2021-08-05,20.56451612903226,0.0,28.82
Houston,2021-08-06,21.774193548387096,0.0,15.89
Houston,2021-08-07,10.080645161290324,0.0,42.01
Houston,2021-08-08,6.451612903225807,0.0,41.48
Houston,2021-08-09,22.17741935483871,0.0,42.16
Houston,2021-08-10,21.370967741935484,0.0,35.76
Houston,2021-08-11,20.967741935483875,0.0,27.53
Houston,2021-08-12,20.967741935483875,0.0,34.51
Houston,2021-08-13,21.370967741935484,0.0,23.7
Houston,2021-08-14,11.29032258064516,0.0,40.74
Houston,2021-08-15,9.274193548387096,0.0,5.34
Houston,2021-08-16,20.967741935483875,0.0,29.99
Houston,2021-08-17,20.161290322580648,0.0,16.3
Houston,2021-08-18,21.774193548387096,0.0,4.15
Houston,2021-08-19,20.967741935483875,0.0,28.06
Houston,2021-08-20,20.967741935483875,0.0,49.69
Houston,2021-08-21,12.5,0.0,49.89
Houston,2021-08-22,8.06451612903226,0.0,52.43
Houston,2021-08-23,21.774193548387096,0.0,51.0
Houston,2021-08-24,22.983870967741936,0.0,49.97
Houston,2021-08-25,21.774193548387096,0.0,12.91
Houston,2021-08-26,21.774193548387096,0.0,12.39
Houston,2021-08-27,20.967741935483875,0.0,7.41
Houston,2021-08-28,14.516129032258068,0.0,9.04
Houston,2021-08-29,8.870967741935484,0.0,36.1
Houston,2021-08-30,21.370967741935484,0.0,49.1
Houston,2021-08-31,20.56451612903226,0.0,44.69
Houston,2021-09-01,18.951612903225808,14.3,33.48
Houston,2021-09-02,18.5483870967742,14.3,27.43
Houston,2021-09-03,17.33870967741936,14.3,23.96
Houston,2021-09-04,14.112903225806452,14.3,47.81
Houston,2021-09-05,12.5,14.3,50.0
Houston,2021-09-06,43.5483870967742,14.3,37.74
Houston,2021-09-07,18.5483870967742,14.3,53.4
Houston,2021-09-08,19.75806451612904,14.3,59.05
Houston,2021-09-09,20.56451612903226,14.3,56.61
Houston,2021-09-10,18.951612903225808,14.3,57.59
Houston,2021-09-11,12.5,14.3,68.08
Houston,2021-09-12,7.661290322580645,14.3,61.9
Houston,2021-09-13,29.032258064516128,14.3,16.86
Houston,2021-09-14,54.43548387096775,14.3,23.4
Houston,2021-09-15,20.161290322580648,14.3,67.22
Houston,2021-09-16,20.56451612903226,14.3,63.07
Houston,2021-09-17,18.951612903225808,14.3,61.26
Houston,2021-09-18,12.096774193548388,14.3,52.95
Houston,2021-09-19,8.870967741935484,14.3,54.62
Houston,2021-09-20,19.75806451612904,14.3,49.11
Houston,2021-09-21,21.370967741935484,14.3,46.65
Houston,2021-09-22,18.14516129032258,14.3,62.85
Houston,2021-09-23,17.33870967741936,14.3,88.45
Houston,2021-09-24,17.33870967741936,14.3,85.04
Houston,2021-09-25,12.096774193548388,14.3,81.8
Houston,2021-09-26,8.06451612903226,14.3,77.76
Houston,2021-09-27,18.951612903225808,14.3,66.84
Houston,2021-09-28,23.38709677419355,14.3,16.11
Houston,2021-09-29,19.75806451612904,14.3,17.65
Houston,2021-09-30,17.33870967741936,14.3,18.51
Houston,2021-10-01,18.951612903225808,34.88,18.61
Houston,2021-10-02,12.903225806451616,34.88,20.44
Houston,2021-10-03,8.467741935483872,34.88,62.83
Houston,2021-10-04,18.951612903225808,34.88,66.31
Houston,2021-10-05,20.161290322580648,34.88,74.26
Houston,2021-10-06,17.33870967741936,34.88,75.59
Houston,2021-10-07,16.935483870967744,34.88,73.85
Houston,2021-10-08,17.33870967741936,34.88,72.53
Houston,2021-10-09,10.080645161290324,34.88,73.44
Houston,2021-10-10,8.06451612903226,34.88,59.37
Houston,2021-10-11,18.951612903225808,34.88,26.16
Houston,2021-10-12,18.14516129032258,34.88,49.35
Houston,2021-10-13,16.935483870967744,34.88,56.24
Houston,2021-10-14,18.14516129032258,34.88,21.87
Houston,2021-10-15,15.322580645161292,34.88,49.06
Houston,2021-10-16,9.274193548387096,34.88,84.06
Houston,2021-10-17,6.048387096774195,34.88,96.3
Houston,2021-10-18,16.53225806451613,34.88,94.87
Houston,2021-10-19,18.951612903225808,34.88,92.42
Houston,2021-10-20,16.12903225806452,34.88,72.6
Houston,2021-10-21,16.12903225806452,34.88,69.03
Houston,2021-10-22,15.725806451612904,34.88,72.51
Houston,2021-10-23,11.693548387096776,34.88,33.25
Houston,2021-10-24,6.854838709677419,34.88,62.57
